sequence,period_id,period_order,period_title,date_original,battle_title,source_url,source_note,reliability,raw_text
1034,tang,11,唐朝（618－907，含武周时期）,773年,灵、宜、盐、百之战,https://zh.wikipedia.org/wiki/%E7%81%B5%E3%80%81%E5%AE%9C%E3%80%81%E7%9B%90%E3%80%81%E7%99%BE%E4%B9%8B%E6%88%98,,未分级,灵、宜、盐、百之战 773年
1035,tang,11,唐朝（618－907，含武周时期）,779年,剑南、西川之战,https://zh.wikipedia.org/wiki/%E5%89%91%E5%8D%97%E3%80%81%E8%A5%BF%E5%B7%9D%E4%B9%8B%E6%88%98,,未分级,剑南、西川之战 779年
1036,tang,11,唐朝（618－907，含武周时期）,781年,临洺之战,https://zh.wikipedia.org/wiki/%E4%B8%B4%E6%B4%BA%E4%B9%8B%E6%88%98,,未分级,临洺之战 781年
1037,tang,11,唐朝（618－907，含武周时期）,782年,洹水之战,https://zh.wikipedia.org/wiki/%E6%B4%B9%E6%B0%B4%E4%B9%8B%E6%88%98,,未分级,洹水之战 782年
1038,tang,11,唐朝（618－907，含武周时期）,782年,魏州之战,https://zh.wikipedia.org/wiki/%E9%AD%8F%E5%B7%9E%E4%B9%8B%E6%88%98,,未分级,魏州之战 782年
1039,tang,11,唐朝（618－907，含武周时期）,783年－784年,泾原兵变,https://zh.wikipedia.org/wiki/%E6%B3%BE%E5%8E%9F%E5%85%B5%E5%8F%98,,未分级,泾原兵变 783年－784年
1040,tang,11,唐朝（618－907，含武周时期）,783年,奉天之战,https://zh.wikipedia.org/wiki/%E5%A5%89%E5%A4%A9%E4%B9%8B%E6%88%98,,未分级,奉天之战 783年
1041,tang,11,唐朝（618－907，含武周时期）,784年,贝州之战,https://zh.wikipedia.org/wiki/%E8%B4%9D%E5%B7%9E%E4%B9%8B%E6%88%98,,未分级,贝州之战 784年
1042,tang,11,唐朝（618－907，含武周时期）,784年,李晟收复长安之战,https://zh.wikipedia.org/wiki/%E6%9D%8E%E6%99%9F%E6%94%B6%E5%A4%8D%E9%95%BF%E5%AE%89%E4%B9%8B%E6%88%98,,未分级,李晟收复长安之战 784年
1043,tang,11,唐朝（618－907，含武周时期）,784年－785年,河中之战,https://zh.wikipedia.org/wiki/%E6%B2%B3%E4%B8%AD%E4%B9%8B%E6%88%98,,未分级,河中之战 784年－785年
1044,tang,11,唐朝（618－907，含武周时期）,786年,汧城之战,https://zh.wikipedia.org/wiki/%E6%B1%A7%E5%9F%8E%E4%B9%8B%E6%88%98,,未分级,汧城之战 786年
1045,tang,11,唐朝（618－907，含武周时期）,794年,神川之战,https://zh.wikipedia.org/wiki/%E7%A5%9E%E5%B7%9D%E4%B9%8B%E6%88%98,,未分级,神川之战 794年
1046,tang,11,唐朝（618－907，含武周时期）,801年,维州之战,https://zh.wikipedia.org/wiki/%E7%BB%B4%E5%B7%9E%E4%B9%8B%E6%88%98,,未分级,维州之战 801年
1047,tang,11,唐朝（618－907，含武周时期）,802年,唐破吐蕃维州之战,https://zh.wikipedia.org/wiki/%E5%94%90%E7%A0%B4%E5%90%90%E8%95%83%E7%BB%B4%E5%B7%9E%E4%B9%8B%E6%88%98,,未分级,唐破吐蕃维州之战 802年
1048,tang,11,唐朝（618－907，含武周时期）,817年,蔡州之战,https://zh.wikipedia.org/wiki/%E8%94%A1%E5%B7%9E%E4%B9%8B%E6%88%98,,未分级,蔡州之战 817年
1049,tang,11,唐朝（618－907，含武周时期）,843年－844年,唐平刘稹泽潞之战,https://zh.wikipedia.org/wiki/%E5%94%90%E5%B9%B3%E5%8A%89%E7%A8%B9%E4%B9%8B%E6%88%B0,,未分级,唐平刘稹泽潞之战 843年－844年
1050,tang,11,唐朝（618－907，含武周时期）,859年－866年,交趾之战,https://zh.wikipedia.org/wiki/%E4%BA%A4%E8%B6%BE%E4%B9%8B%E6%88%98,,未分级,交趾之战 859年－866年
1051,tang,11,唐朝（618－907，含武周时期）,868年,庞勋起义,https://zh.wikipedia.org/wiki/%E5%BA%9E%E5%8B%8B%E8%B5%B7%E4%B9%89,,未分级,庞勋起义 868年
1052,tang,11,唐朝（618－907，含武周时期）,869年－870年,成都之战,https://zh.wikipedia.org/wiki/%E6%88%90%E9%83%BD%E4%B9%8B%E6%88%98_(869%E5%B9%B4),,未分级,成都之战 869年－870年
1053,tang,11,唐朝（618－907，含武周时期）,875年,王仙芝起义,https://zh.wikipedia.org/wiki/%E7%8E%8B%E4%BB%99%E8%8A%9D%E8%B5%B7%E4%B9%89,,未分级,王仙芝起义 875年
1054,tang,11,唐朝（618－907，含武周时期）,875年－884年,唐末农民战争,https://zh.wikipedia.org/wiki/%E5%94%90%E6%9C%AB%E5%86%9C%E6%B0%91%E6%88%98%E4%BA%89,,未分级,唐末农民战争 875年－884年
